"time","wind_power","horizon"
2017-02-01 00:00:00,0.039,0
2017-02-01 06:00:00,0.05,6
2017-02-01 12:00:00,0.123,12
2017-02-01 18:00:00,0.348,18
2017-02-02 00:00:00,0.283,24
2017-02-02 00:00:00,0.283,0
2017-02-02 06:00:00,0.298,6
2017-02-02 12:00:00,0.185,12
2017-02-02 18:00:00,0.309,18
2017-02-03 00:00:00,0.355,24
2017-02-03 00:00:00,0.355,0
2017-02-03 06:00:00,0.308,6
2017-02-03 12:00:00,0.195,12
2017-02-03 18:00:00,0.322,18
2017-02-04 00:00:00,0.269,24
2017-02-04 00:00:00,0.269,0
2017-02-04 06:00:00,0.343,6
2017-02-04 12:00:00,0.111,12
2017-02-04 18:00:00,0.191,18
2017-02-05 00:00:00,0.199,24
2017-02-05 00:00:00,0.199,0
2017-02-05 06:00:00,0.289,6
2017-02-05 12:00:00,0.022,12
2017-02-05 18:00:00,0.134,18
2017-02-06 00:00:00,0.114,24
2017-02-06 00:00:00,0.114,0
2017-02-06 06:00:00,0.07,6
2017-02-06 12:00:00,0.035,12
2017-02-06 18:00:00,0.1,18
2017-02-07 00:00:00,0.086,24
2017-02-07 00:00:00,0.086,0
2017-02-07 06:00:00,0.146,6
2017-02-07 12:00:00,0.13,12
2017-02-07 18:00:00,0.251,18
2017-02-08 00:00:00,0.163,24
2017-02-08 00:00:00,0.163,0
2017-02-08 06:00:00,0.21,6
2017-02-08 12:00:00,0.139,12
2017-02-08 18:00:00,0.217,18
2017-02-09 00:00:00,0.148,24
2017-02-09 00:00:00,0.148,0
2017-02-09 06:00:00,0.112,6
2017-02-09 12:00:00,0.259,12
2017-02-09 18:00:00,0.302,18
2017-02-10 00:00:00,0.195,24
2017-02-10 00:00:00,0.195,0
2017-02-10 06:00:00,0.198,6
2017-02-10 12:00:00,0.191,12
2017-02-10 18:00:00,0.201,18
2017-02-11 00:00:00,0.11,24
2017-02-11 00:00:00,0.11,0
2017-02-11 06:00:00,0.132,6
2017-02-11 12:00:00,0.084,12
2017-02-11 18:00:00,0.282,18
2017-02-12 00:00:00,0.134,24
2017-02-12 00:00:00,0.134,0
2017-02-12 06:00:00,0.133,6
2017-02-12 12:00:00,0.147,12
2017-02-12 18:00:00,0.288,18
2017-02-13 00:00:00,0.167,24
2017-02-13 00:00:00,0.167,0
2017-02-13 06:00:00,0.215,6
2017-02-13 12:00:00,0.378,12
2017-02-13 18:00:00,0.435,18
2017-02-14 00:00:00,0.256,24
2017-02-14 00:00:00,0.256,0
2017-02-14 06:00:00,0.223,6
2017-02-14 12:00:00,0.127,12
2017-02-14 18:00:00,0.214,18
2017-02-15 00:00:00,0.204,24
2017-02-15 00:00:00,0.204,0
2017-02-15 06:00:00,0.212,6
2017-02-15 12:00:00,0.084,12
2017-02-15 18:00:00,0.308,18
2017-02-16 00:00:00,0.391,24
2017-02-16 00:00:00,0.391,0
2017-02-16 06:00:00,0.272,6
2017-02-16 12:00:00,0.129,12
2017-02-16 18:00:00,0.328,18
2017-02-17 00:00:00,0.191,24
2017-02-17 00:00:00,0.191,0
2017-02-17 06:00:00,0.226,6
2017-02-17 12:00:00,0.315,12
2017-02-17 18:00:00,0.265,18
2017-02-18 00:00:00,0.173,24
2017-02-18 00:00:00,0.173,0
2017-02-18 06:00:00,0.151,6
2017-02-18 12:00:00,0.084,12
2017-02-18 18:00:00,0.029,18
2017-02-19 00:00:00,0.235,24
2017-02-19 00:00:00,0.235,0
2017-02-19 06:00:00,0.305,6
2017-02-19 12:00:00,0.315,12
2017-02-19 18:00:00,0.343,18
2017-02-20 00:00:00,0.197,24
2017-02-20 00:00:00,0.197,0
2017-02-20 06:00:00,0.352,6
2017-02-20 12:00:00,0.619,12
2017-02-20 18:00:00,0.658,18
2017-02-21 00:00:00,0.586,24
2017-02-21 00:00:00,0.586,0
2017-02-21 06:00:00,0.495,6
2017-02-21 12:00:00,0.669,12
2017-02-21 18:00:00,0.409,18
2017-02-22 00:00:00,0.506,24
2017-02-22 00:00:00,0.506,0
2017-02-22 06:00:00,0.862,6
2017-02-22 12:00:00,0.835,12
2017-02-22 18:00:00,0.831,18
2017-02-23 00:00:00,0.679,24
2017-02-23 00:00:00,0.679,0
2017-02-23 06:00:00,0.67,6
2017-02-23 12:00:00,0.825,12
2017-02-23 18:00:00,0.939,18
2017-02-24 00:00:00,0.966,24
2017-02-24 00:00:00,0.966,0
2017-02-24 06:00:00,0.824,6
2017-02-24 12:00:00,0.525,12
2017-02-24 18:00:00,0.309,18
2017-02-25 00:00:00,0.231,24
2017-02-25 00:00:00,0.231,0
2017-02-25 06:00:00,0.148,6
2017-02-25 12:00:00,0.418,12
2017-02-25 18:00:00,0.4,18
2017-02-26 00:00:00,0.447,24
2017-02-26 00:00:00,0.447,0
2017-02-26 06:00:00,0.407,6
2017-02-26 12:00:00,0.606,12
2017-02-26 18:00:00,0.552,18
2017-02-27 00:00:00,0.454,24
2017-02-27 00:00:00,0.454,0
2017-02-27 06:00:00,0.424,6
2017-02-27 12:00:00,0.63,12
2017-02-27 18:00:00,0.748,18
2017-02-28 00:00:00,0.648,24
2017-02-28 00:00:00,0.648,0
2017-02-28 06:00:00,0.619,6
2017-02-28 12:00:00,0.607,12
2017-02-28 18:00:00,0.452,18
2017-03-01 00:00:00,0.374,24
2017-03-01 00:00:00,0.374,0
2017-03-01 06:00:00,0.575,6
2017-03-01 12:00:00,0.84,12
2017-03-01 18:00:00,0.413,18
2017-03-02 00:00:00,0.397,24
2017-03-02 00:00:00,0.397,0
2017-03-02 06:00:00,0.904,6
2017-03-02 12:00:00,0.922,12
2017-03-02 18:00:00,0.668,18
2017-03-03 00:00:00,0.336,24
2017-03-03 00:00:00,0.336,0
2017-03-03 06:00:00,0.279,6
2017-03-03 12:00:00,0.374,12
2017-03-03 18:00:00,0.399,18
2017-03-04 00:00:00,0.449,24
2017-03-04 00:00:00,0.449,0
2017-03-04 06:00:00,0.325,6
2017-03-04 12:00:00,0.16,12
2017-03-04 18:00:00,0.317,18
2017-03-05 00:00:00,0.549,24
2017-03-05 00:00:00,0.549,0
2017-03-05 06:00:00,0.471,6
2017-03-05 12:00:00,0.4,12
2017-03-05 18:00:00,0.289,18
2017-03-06 00:00:00,0.201,24
2017-03-06 00:00:00,0.201,0
2017-03-06 06:00:00,0.264,6
2017-03-06 12:00:00,0.143,12
2017-03-06 18:00:00,0.095,18
2017-03-07 00:00:00,0.142,24
2017-03-07 00:00:00,0.142,0
2017-03-07 06:00:00,0.11,6
2017-03-07 12:00:00,0.069,12
2017-03-07 18:00:00,0.095,18
2017-03-08 00:00:00,0.193,24
2017-03-08 00:00:00,0.193,0
2017-03-08 06:00:00,0.155,6
2017-03-08 12:00:00,0.502,12
2017-03-08 18:00:00,0.721,18
2017-03-09 00:00:00,0.388,24
2017-03-09 00:00:00,0.388,0
2017-03-09 06:00:00,0.045,6
2017-03-09 12:00:00,0.192,12
2017-03-09 18:00:00,0.643,18
2017-03-10 00:00:00,0.607,24
2017-03-10 00:00:00,0.607,0
2017-03-10 06:00:00,0.334,6
2017-03-10 12:00:00,0.283,12
2017-03-10 18:00:00,0.075,18
2017-03-11 00:00:00,0.038,24
2017-03-11 00:00:00,0.038,0
2017-03-11 06:00:00,0.105,6
2017-03-11 12:00:00,0.017,12
2017-03-11 18:00:00,0.288,18
2017-03-12 00:00:00,0.284,24
2017-03-12 00:00:00,0.284,0
2017-03-12 06:00:00,0.161,6
2017-03-12 12:00:00,0.198,12
2017-03-12 18:00:00,0.376,18
2017-03-13 00:00:00,0.214,24
2017-03-13 00:00:00,0.214,0
2017-03-13 06:00:00,0.137,6
2017-03-13 12:00:00,0.063,12
2017-03-13 18:00:00,0.182,18
2017-03-14 00:00:00,0.187,24
2017-03-14 00:00:00,0.187,0
2017-03-14 06:00:00,0.134,6
2017-03-14 12:00:00,0.18,12
2017-03-14 18:00:00,0.312,18
2017-03-15 00:00:00,0.264,24
2017-03-15 00:00:00,0.264,0
2017-03-15 06:00:00,0.191,6
2017-03-15 12:00:00,0.201,12
2017-03-15 18:00:00,0.168,18
2017-03-16 00:00:00,0.054,24
2017-03-16 00:00:00,0.054,0
2017-03-16 06:00:00,0.123,6
2017-03-16 12:00:00,0.061,12
2017-03-16 18:00:00,0.179,18
2017-03-17 00:00:00,0.484,24
2017-03-17 00:00:00,0.484,0
2017-03-17 06:00:00,0.268,6
2017-03-17 12:00:00,0.43,12
2017-03-17 18:00:00,0.372,18
2017-03-18 00:00:00,0.39,24
2017-03-18 00:00:00,0.39,0
2017-03-18 06:00:00,0.865,6
2017-03-18 12:00:00,0.771,12
2017-03-18 18:00:00,0.263,18
2017-03-19 00:00:00,0.094,24
2017-03-19 00:00:00,0.094,0
2017-03-19 06:00:00,0.192,6
2017-03-19 12:00:00,0.658,12
2017-03-19 18:00:00,0.772,18
2017-03-20 00:00:00,0.58,24
2017-03-20 00:00:00,0.58,0
2017-03-20 06:00:00,0.416,6
2017-03-20 12:00:00,0.529,12
2017-03-20 18:00:00,0.527,18
2017-03-21 00:00:00,0.488,24
2017-03-21 00:00:00,0.488,0
2017-03-21 06:00:00,0.42,6
2017-03-21 12:00:00,0.404,12
2017-03-21 18:00:00,0.144,18
2017-03-22 00:00:00,0.035,24
2017-03-22 00:00:00,0.035,0
2017-03-22 06:00:00,0.083,6
2017-03-22 12:00:00,0.192,12
2017-03-22 18:00:00,0.262,18
2017-03-23 00:00:00,0.123,24
2017-03-23 00:00:00,0.123,0
2017-03-23 06:00:00,0.072,6
2017-03-23 12:00:00,0.025,12
2017-03-23 18:00:00,0.212,18
2017-03-24 00:00:00,0.182,24
2017-03-24 00:00:00,0.182,0
2017-03-24 06:00:00,0.167,6
2017-03-24 12:00:00,0.213,12
2017-03-24 18:00:00,0.352,18
2017-03-25 00:00:00,0.149,24
2017-03-25 00:00:00,0.149,0
2017-03-25 06:00:00,0.078,6
2017-03-25 12:00:00,0.138,12
2017-03-25 18:00:00,0.264,18
2017-03-26 00:00:00,0.236,24
2017-03-26 00:00:00,0.236,0
2017-03-26 06:00:00,0.074,6
2017-03-26 12:00:00,0.122,12
2017-03-26 18:00:00,0.313,18
2017-03-27 00:00:00,0.206,24
2017-03-27 00:00:00,0.206,0
2017-03-27 06:00:00,0.095,6
2017-03-27 12:00:00,0.042,12
2017-03-27 18:00:00,0.067,18
2017-03-28 00:00:00,0.294,24
2017-03-28 00:00:00,0.294,0
2017-03-28 06:00:00,0.204,6
2017-03-28 12:00:00,0.177,12
2017-03-28 18:00:00,0.343,18
2017-03-29 00:00:00,0.311,24
2017-03-29 00:00:00,0.311,0
2017-03-29 06:00:00,0.237,6
2017-03-29 12:00:00,0.574,12
2017-03-29 18:00:00,0.325,18
2017-03-30 00:00:00,0.177,24
2017-03-30 00:00:00,0.177,0
2017-03-30 06:00:00,0.147,6
2017-03-30 12:00:00,0.065,12
2017-03-30 18:00:00,0.062,18
2017-03-31 00:00:00,0.297,24
2017-03-31 00:00:00,0.297,0
2017-03-31 06:00:00,0.238,6
2017-03-31 12:00:00,0.395,12
2017-03-31 18:00:00,0.374,18
2017-04-01 00:00:00,0.087,24
2017-04-01 00:00:00,0.087,0
2017-04-01 06:00:00,0.008,6
2017-04-01 12:00:00,0.002,12
2017-04-01 18:00:00,0.201,18
2017-04-02 00:00:00,0.23,24
2017-04-02 00:00:00,0.23,0
2017-04-02 06:00:00,0.068,6
2017-04-02 12:00:00,0.045,12
2017-04-02 18:00:00,0.112,18
2017-04-03 00:00:00,0.134,24
2017-04-03 00:00:00,0.134,0
2017-04-03 06:00:00,0.055,6
2017-04-03 12:00:00,0.068,12
2017-04-03 18:00:00,0.201,18
2017-04-04 00:00:00,0.08,24
2017-04-04 00:00:00,0.08,0
2017-04-04 06:00:00,0.061,6
2017-04-04 12:00:00,0.031,12
2017-04-04 18:00:00,0.073,18
2017-04-05 00:00:00,0.005,24
2017-04-05 00:00:00,0.005,0
2017-04-05 06:00:00,0.028,6
2017-04-05 12:00:00,0.223,12
2017-04-05 18:00:00,0.272,18
2017-04-06 00:00:00,0.355,24
2017-04-06 00:00:00,0.355,0
2017-04-06 06:00:00,0.314,6
2017-04-06 12:00:00,0.207,12
2017-04-06 18:00:00,0.301,18
2017-04-07 00:00:00,0.259,24
2017-04-07 00:00:00,0.259,0
2017-04-07 06:00:00,0.286,6
2017-04-07 12:00:00,0.374,12
2017-04-07 18:00:00,0.33,18
2017-04-08 00:00:00,0.196,24
2017-04-08 00:00:00,0.196,0
2017-04-08 06:00:00,0.011,6
2017-04-08 12:00:00,0.025,12
2017-04-08 18:00:00,0.03,18
2017-04-09 00:00:00,0.067,24
2017-04-09 00:00:00,0.067,0
2017-04-09 06:00:00,0.01,6
2017-04-09 12:00:00,0.007,12
2017-04-09 18:00:00,0.006,18
2017-04-10 00:00:00,0.359,24
2017-04-10 00:00:00,0.359,0
2017-04-10 06:00:00,0.206,6
2017-04-10 12:00:00,0.41,12
2017-04-10 18:00:00,0.291,18
2017-04-11 00:00:00,0.259,24
2017-04-11 00:00:00,0.259,0
2017-04-11 06:00:00,0.12,6
2017-04-11 12:00:00,0.264,12
2017-04-11 18:00:00,0.158,18
2017-04-12 00:00:00,0.323,24
2017-04-12 00:00:00,0.323,0
2017-04-12 06:00:00,0.289,6
2017-04-12 12:00:00,0.608,12
2017-04-12 18:00:00,0.501,18
2017-04-13 00:00:00,0.327,24
2017-04-13 00:00:00,0.327,0
2017-04-13 06:00:00,0.248,6
2017-04-13 12:00:00,0.458,12
2017-04-13 18:00:00,0.207,18
2017-04-14 00:00:00,0.161,24
2017-04-14 00:00:00,0.161,0
2017-04-14 06:00:00,0.097,6
2017-04-14 12:00:00,0.167,12
2017-04-14 18:00:00,0.17,18
2017-04-15 00:00:00,0.127,24
2017-04-15 00:00:00,0.127,0
2017-04-15 06:00:00,0.238,6
2017-04-15 12:00:00,0.626,12
2017-04-15 18:00:00,0.343,18
2017-04-16 00:00:00,0.317,24
2017-04-16 00:00:00,0.317,0
2017-04-16 06:00:00,0.284,6
2017-04-16 12:00:00,0.323,12
2017-04-16 18:00:00,0.138,18
2017-04-17 00:00:00,0.128,24
2017-04-17 00:00:00,0.128,0
2017-04-17 06:00:00,0.019,6
2017-04-17 12:00:00,0.112,12
2017-04-17 18:00:00,0.195,18
2017-04-18 00:00:00,0.118,24
2017-04-18 00:00:00,0.118,0
2017-04-18 06:00:00,0.302,6
2017-04-18 12:00:00,0.253,12
2017-04-18 18:00:00,0.231,18
2017-04-19 00:00:00,0.22,24
2017-04-19 00:00:00,0.22,0
2017-04-19 06:00:00,0.245,6
2017-04-19 12:00:00,0.31,12
2017-04-19 18:00:00,0.179,18
2017-04-20 00:00:00,0.117,24
2017-04-20 00:00:00,0.117,0
2017-04-20 06:00:00,0.043,6
2017-04-20 12:00:00,0.056,12
2017-04-20 18:00:00,0.011,18
2017-04-21 00:00:00,0.223,24
2017-04-21 00:00:00,0.223,0
2017-04-21 06:00:00,0.115,6
2017-04-21 12:00:00,0.352,12
2017-04-21 18:00:00,0.438,18
2017-04-22 00:00:00,0.42,24
2017-04-22 00:00:00,0.42,0
2017-04-22 06:00:00,0.282,6
2017-04-22 12:00:00,0.524,12
2017-04-22 18:00:00,0.322,18
2017-04-23 00:00:00,0.296,24
2017-04-23 00:00:00,0.296,0
2017-04-23 06:00:00,0.259,6
2017-04-23 12:00:00,0.426,12
2017-04-23 18:00:00,0.237,18
2017-04-24 00:00:00,0.071,24
2017-04-24 00:00:00,0.071,0
2017-04-24 06:00:00,0.134,6
2017-04-24 12:00:00,0.328,12
2017-04-24 18:00:00,0.22,18
2017-04-25 00:00:00,0.248,24
2017-04-25 00:00:00,0.248,0
2017-04-25 06:00:00,0.309,6
2017-04-25 12:00:00,0.42,12
2017-04-25 18:00:00,0.155,18
2017-04-26 00:00:00,0.014,24
2017-04-26 00:00:00,0.014,0
2017-04-26 06:00:00,0.012,6
2017-04-26 12:00:00,0.005,12
2017-04-26 18:00:00,0.028,18
2017-04-27 00:00:00,0.03,24
2017-04-27 00:00:00,0.03,0
2017-04-27 06:00:00,0.027,6
2017-04-27 12:00:00,0.016,12
2017-04-27 18:00:00,0.027,18
2017-04-28 00:00:00,0.033,24
2017-04-28 00:00:00,0.033,0
2017-04-28 06:00:00,0.031,6
2017-04-28 12:00:00,0.022,12
2017-04-28 18:00:00,0.126,18
2017-04-29 00:00:00,0.205,24
2017-04-29 00:00:00,0.205,0
2017-04-29 06:00:00,0.047,6
2017-04-29 12:00:00,0.132,12
2017-04-29 18:00:00,0.103,18
2017-04-30 00:00:00,0.261,24
2017-04-30 00:00:00,0.261,0
2017-04-30 06:00:00,0.195,6
2017-04-30 12:00:00,0.364,12
2017-04-30 18:00:00,0.476,18
2017-05-01 00:00:00,0.346,24
2017-05-01 00:00:00,0.346,0
2017-05-01 06:00:00,0.152,6
2017-05-01 12:00:00,0.009,12
2017-05-01 18:00:00,0.051,18
2017-05-02 00:00:00,0.147,24
2017-05-02 00:00:00,0.147,0
2017-05-02 06:00:00,0.285,6
2017-05-02 12:00:00,0.069,12
2017-05-02 18:00:00,0.031,18
2017-05-03 00:00:00,0.093,24
2017-05-03 00:00:00,0.093,0
2017-05-03 06:00:00,0.043,6
2017-05-03 12:00:00,0.274,12
2017-05-03 18:00:00,0.341,18
2017-05-04 00:00:00,0.207,24
2017-05-04 00:00:00,0.207,0
2017-05-04 06:00:00,0.22,6
2017-05-04 12:00:00,0.189,12
2017-05-04 18:00:00,0.115,18
2017-05-05 00:00:00,0.054,24
2017-05-05 00:00:00,0.054,0
2017-05-05 06:00:00,0.024,6
2017-05-05 12:00:00,0.006,12
2017-05-05 18:00:00,0.071,18
2017-05-06 00:00:00,0.134,24
2017-05-06 00:00:00,0.134,0
2017-05-06 06:00:00,0.12,6
2017-05-06 12:00:00,0.132,12
2017-05-06 18:00:00,0.316,18
2017-05-07 00:00:00,0.11,24
2017-05-07 00:00:00,0.11,0
2017-05-07 06:00:00,0.005,6
2017-05-07 12:00:00,0.03,12
2017-05-07 18:00:00,0.125,18
2017-05-08 00:00:00,0.236,24
2017-05-08 00:00:00,0.236,0
2017-05-08 06:00:00,0.212,6
2017-05-08 12:00:00,0.251,12
2017-05-08 18:00:00,0.175,18
2017-05-09 00:00:00,0.114,24
2017-05-09 00:00:00,0.114,0
2017-05-09 06:00:00,0.05,6
2017-05-09 12:00:00,0.055,12
2017-05-09 18:00:00,0.011,18
2017-05-10 00:00:00,0.217,24
2017-05-10 00:00:00,0.217,0
2017-05-10 06:00:00,0.083,6
2017-05-10 12:00:00,0.137,12
2017-05-10 18:00:00,0.026,18
2017-05-11 00:00:00,0.133,24
2017-05-11 00:00:00,0.133,0
2017-05-11 06:00:00,0.047,6
2017-05-11 12:00:00,0.136,12
2017-05-11 18:00:00,0.166,18
2017-05-12 00:00:00,0.106,24
2017-05-12 00:00:00,0.106,0
2017-05-12 06:00:00,0.035,6
2017-05-12 12:00:00,0.049,12
2017-05-12 18:00:00,0.021,18
2017-05-13 00:00:00,0.049,24
2017-05-13 00:00:00,0.049,0
2017-05-13 06:00:00,0.041,6
2017-05-13 12:00:00,0.107,12
2017-05-13 18:00:00,0.078,18
2017-05-14 00:00:00,0.126,24
2017-05-14 00:00:00,0.126,0
2017-05-14 06:00:00,0.036,6
2017-05-14 12:00:00,0.05,12
2017-05-14 18:00:00,0.101,18
2017-05-15 00:00:00,0.149,24
2017-05-15 00:00:00,0.149,0
2017-05-15 06:00:00,0.051,6
2017-05-15 12:00:00,0.041,12
2017-05-15 18:00:00,0.011,18
2017-05-16 00:00:00,0.093,24
2017-05-16 00:00:00,0.093,0
2017-05-16 06:00:00,0.038,6
2017-05-16 12:00:00,0.016,12
2017-05-16 18:00:00,0.008,18
2017-05-17 00:00:00,0.089,24
2017-05-17 00:00:00,0.089,0
2017-05-17 06:00:00,0.032,6
2017-05-17 12:00:00,0.026,12
2017-05-17 18:00:00,0.285,18
2017-05-18 00:00:00,0.352,24
2017-05-18 00:00:00,0.352,0
2017-05-18 06:00:00,0.107,6
2017-05-18 12:00:00,0.167,12
2017-05-18 18:00:00,0.083,18
2017-05-19 00:00:00,0.045,24
2017-05-19 00:00:00,0.045,0
2017-05-19 06:00:00,0.05,6
2017-05-19 12:00:00,0.062,12
2017-05-19 18:00:00,0.541,18
2017-05-20 00:00:00,0.223,24
2017-05-20 00:00:00,0.223,0
2017-05-20 06:00:00,0.167,6
2017-05-20 12:00:00,0.134,12
2017-05-20 18:00:00,0.105,18
2017-05-21 00:00:00,0.095,24
2017-05-21 00:00:00,0.095,0
2017-05-21 06:00:00,0.015,6
2017-05-21 12:00:00,0.016,12
2017-05-21 18:00:00,0.091,18
2017-05-22 00:00:00,0.131,24
2017-05-22 00:00:00,0.131,0
2017-05-22 06:00:00,0.076,6
2017-05-22 12:00:00,0.052,12
2017-05-22 18:00:00,0.105,18
2017-05-23 00:00:00,0.056,24
2017-05-23 00:00:00,0.056,0
2017-05-23 06:00:00,0.059,6
2017-05-23 12:00:00,0.272,12
2017-05-23 18:00:00,0.395,18
2017-05-24 00:00:00,0.239,24
2017-05-24 00:00:00,0.239,0
2017-05-24 06:00:00,0.249,6
2017-05-24 12:00:00,0.315,12
2017-05-24 18:00:00,0.132,18
2017-05-25 00:00:00,0.076,24
2017-05-25 00:00:00,0.076,0
2017-05-25 06:00:00,0.062,6
2017-05-25 12:00:00,0.174,12
2017-05-25 18:00:00,0.107,18
2017-05-26 00:00:00,0.093,24
2017-05-26 00:00:00,0.093,0
2017-05-26 06:00:00,0.005,6
2017-05-26 12:00:00,0.041,12
2017-05-26 18:00:00,0.168,18
2017-05-27 00:00:00,0.233,24
2017-05-27 00:00:00,0.233,0
2017-05-27 06:00:00,0.084,6
2017-05-27 12:00:00,0.124,12
2017-05-27 18:00:00,0.144,18
2017-05-28 00:00:00,0.298,24
2017-05-28 00:00:00,0.298,0
2017-05-28 06:00:00,0.069,6
2017-05-28 12:00:00,0.08,12
2017-05-28 18:00:00,0.051,18
2017-05-29 00:00:00,0.085,24
2017-05-29 00:00:00,0.085,0
2017-05-29 06:00:00,0.021,6
2017-05-29 12:00:00,0.013,12
2017-05-29 18:00:00,0.054,18
2017-05-30 00:00:00,0.233,24
2017-05-30 00:00:00,0.233,0
2017-05-30 06:00:00,0.104,6
2017-05-30 12:00:00,0.21,12
2017-05-30 18:00:00,0.12,18
2017-05-31 00:00:00,0.179,24
2017-05-31 00:00:00,0.179,0
2017-05-31 06:00:00,0.146,6
2017-05-31 12:00:00,0.155,12
2017-05-31 18:00:00,0.12,18
2017-06-01 00:00:00,0.067,24
2017-06-01 00:00:00,0.067,0
2017-06-01 06:00:00,0.012,6
2017-06-01 12:00:00,0.046,12
2017-06-01 18:00:00,0.043,18
2017-06-02 00:00:00,0.08,24
2017-06-02 00:00:00,0.08,0
2017-06-02 06:00:00,0.015,6
2017-06-02 12:00:00,0.016,12
2017-06-02 18:00:00,0.006,18
2017-06-03 00:00:00,0.207,24
2017-06-03 00:00:00,0.207,0
2017-06-03 06:00:00,0.073,6
2017-06-03 12:00:00,0.13,12
2017-06-03 18:00:00,0.03,18
2017-06-04 00:00:00,0.116,24
2017-06-04 00:00:00,0.116,0
2017-06-04 06:00:00,0.343,6
2017-06-04 12:00:00,0.412,12
2017-06-04 18:00:00,0.126,18
2017-06-05 00:00:00,0.035,24
2017-06-05 00:00:00,0.035,0
2017-06-05 06:00:00,0.002,6
2017-06-05 12:00:00,0.038,12
2017-06-05 18:00:00,0.033,18
2017-06-06 00:00:00,0.164,24
2017-06-06 00:00:00,0.164,0
2017-06-06 06:00:00,0.162,6
2017-06-06 12:00:00,0.626,12
2017-06-06 18:00:00,0.454,18
2017-06-07 00:00:00,0.416,24
2017-06-07 00:00:00,0.416,0
2017-06-07 06:00:00,0.653,6
2017-06-07 12:00:00,0.733,12
2017-06-07 18:00:00,0.417,18
2017-06-08 00:00:00,0.313,24
2017-06-08 00:00:00,0.313,0
2017-06-08 06:00:00,0.242,6
2017-06-08 12:00:00,0.295,12
2017-06-08 18:00:00,0.158,18
2017-06-09 00:00:00,0.272,24
2017-06-09 00:00:00,0.272,0
2017-06-09 06:00:00,0.155,6
2017-06-09 12:00:00,0.488,12
2017-06-09 18:00:00,0.125,18
2017-06-10 00:00:00,0.111,24
2017-06-10 00:00:00,0.111,0
2017-06-10 06:00:00,0.054,6
2017-06-10 12:00:00,0.139,12
2017-06-10 18:00:00,0.037,18
2017-06-11 00:00:00,0.178,24
2017-06-11 00:00:00,0.178,0
2017-06-11 06:00:00,0.062,6
2017-06-11 12:00:00,0.13,12
2017-06-11 18:00:00,0.136,18
2017-06-12 00:00:00,0.3,24
2017-06-12 00:00:00,0.3,0
2017-06-12 06:00:00,0.217,6
2017-06-12 12:00:00,0.525,12
2017-06-12 18:00:00,0.289,18
2017-06-13 00:00:00,0.204,24
2017-06-13 00:00:00,0.204,0
2017-06-13 06:00:00,0.215,6
2017-06-13 12:00:00,0.257,12
2017-06-13 18:00:00,0.116,18
2017-06-14 00:00:00,0.041,24
2017-06-14 00:00:00,0.041,0
2017-06-14 06:00:00,0.004,6
2017-06-14 12:00:00,0.01,12
2017-06-14 18:00:00,0.131,18
2017-06-15 00:00:00,0.181,24
2017-06-15 00:00:00,0.181,0
2017-06-15 06:00:00,0.048,6
2017-06-15 12:00:00,0.059,12
2017-06-15 18:00:00,0.088,18
2017-06-16 00:00:00,0.261,24
2017-06-16 00:00:00,0.261,0
2017-06-16 06:00:00,0.239,6
2017-06-16 12:00:00,0.482,12
2017-06-16 18:00:00,0.417,18
2017-06-17 00:00:00,0.278,24
2017-06-17 00:00:00,0.278,0
2017-06-17 06:00:00,0.294,6
2017-06-17 12:00:00,0.323,12
2017-06-17 18:00:00,0.07,18
2017-06-18 00:00:00,0.063,24
2017-06-18 00:00:00,0.063,0
2017-06-18 06:00:00,0.003,6
2017-06-18 12:00:00,0.023,12
2017-06-18 18:00:00,0.074,18
2017-06-19 00:00:00,0.131,24
2017-06-19 00:00:00,0.131,0
2017-06-19 06:00:00,0.013,6
2017-06-19 12:00:00,0.013,12
2017-06-19 18:00:00,0.004,18
2017-06-20 00:00:00,0.004,24
2017-06-20 00:00:00,0.004,0
2017-06-20 06:00:00,0.014,6
2017-06-20 12:00:00,0.088,12
2017-06-20 18:00:00,0.266,18
2017-06-21 00:00:00,0.166,24
2017-06-21 00:00:00,0.166,0
2017-06-21 06:00:00,0.045,6
2017-06-21 12:00:00,0.048,12
2017-06-21 18:00:00,0.093,18
2017-06-22 00:00:00,0.114,24
2017-06-22 00:00:00,0.114,0
2017-06-22 06:00:00,0.093,6
2017-06-22 12:00:00,0.461,12
2017-06-22 18:00:00,0.334,18
2017-06-23 00:00:00,0.451,24
2017-06-23 00:00:00,0.451,0
2017-06-23 06:00:00,0.346,6
2017-06-23 12:00:00,0.341,12
2017-06-23 18:00:00,0.261,18
2017-06-24 00:00:00,0.227,24
2017-06-24 00:00:00,0.227,0
2017-06-24 06:00:00,0.305,6
2017-06-24 12:00:00,0.466,12
2017-06-24 18:00:00,0.25,18
2017-06-25 00:00:00,0.192,24
2017-06-25 00:00:00,0.192,0
2017-06-25 06:00:00,0.479,6
2017-06-25 12:00:00,0.602,12
2017-06-25 18:00:00,0.268,18
2017-06-26 00:00:00,0.237,24
2017-06-26 00:00:00,0.237,0
2017-06-26 06:00:00,0.381,6
2017-06-26 12:00:00,0.232,12
2017-06-26 18:00:00,0.058,18
2017-06-27 00:00:00,0.081,24
2017-06-27 00:00:00,0.081,0
2017-06-27 06:00:00,0.087,6
2017-06-27 12:00:00,0.084,12
2017-06-27 18:00:00,0.17,18
2017-06-28 00:00:00,0.216,24
2017-06-28 00:00:00,0.216,0
